N,Permanent,barkEstimate,PreError,Error
12,12122915.0,12829818.11753766,-0.6947203847060728,0.0583113151859648
15,816348136.0,870785334.1295267,-0.6589230027145271,0.06668380281513467
10,91147.0,89056.70679289947,-0.5023213874507353,-0.022933209069969766
15,5675632208.0,5611555031.5690975,-0.41902504462095436,-0.011289874692828666
10,76654.0,87323.84648490329,-0.61577580945804,0.13919490809224946
12,7531863.0,8599044.42652786,-0.5040720158091161,0.1416889057233064
11,2591762.0,2365091.88196014,-0.6206775265050686,-0.0874579216918297
15,2475460954.0,2771242038.300917,-0.6134181999369246,0.11948525539171852
15,2545348449.0,2429565182.6575108,-0.514937005681069,-0.04548817918740258
13,51806487.0,43587635.49688542,-0.7777619768804539,-0.15864521952848457
13,55819320.0,45944049.24221589,-0.7933869248565434,-0.17691492404035222
14,313976584.0,382234083.30324304,-0.5928808471695065,0.21739678301373913
13,87430176.0,75462385.4599285,-0.7499646133900342,-0.1368839808817439
14,305124765.0,302897915.5385246,-0.5394752684049668,-0.007298160349178384
11,478782.0,394278.1771896457,-0.796013626207412,-0.17649749324401146
11,1035178.0,1036215.0159410599,-0.4626917953561069,0.0010017754831148993
12,5431812.0,4919747.660638955,-0.6852280622526149,-0.09427136641714488
11,856274.0,899252.6102480202,-0.5691297839845552,0.05019259051193911
11,1037834.0,967141.7872103029,-0.5065641565679593,-0.06811514441586719
14,213820033.0,273125142.60205334,-0.453827419620431,0.2773599310128876
14,690755521.0,721593679.4302244,-0.4384563827898141,0.04464409981925344
12,5628454.0,6831124.561395801,-0.4629040297804343,0.21367689269483248
13,49836238.0,48593893.71731769,-0.5778146035310807,-0.024928532580695738
13,16292576.0,16946897.757175557,-0.7927143338904259,0.040160730701858154
13,25239477.0,26228363.653845828,-0.7394858404852724,0.03918015630220183
15,2560305520.0,2111947959.4499302,-0.779253462716608,-0.17511877275883458
14,571488162.0,591088545.5723131,-0.4215609043604159,0.034297094630479974
12,1260416.0,1504606.372739199,-0.6145214964526914,0.19373791886107372
13,15594242.0,17053511.09437578,-0.5582594512706698,0.09357743033459284
12,3346217.0,3588643.5289701354,-0.5626962217437887,0.07244794015753771
11,1788732.0,1927498.52003276,-0.4410846565890078,0.07757815035050526
11,298008.0,271157.2355680635,-0.43108430753283455,-0.09010081753488662
11,261636.0,290738.0430317757,-0.676538057863486,0.11123103484144263
13,31701139.0,31507499.37586985,-0.6668717944571542,-0.006108286018686851
15,3186414934.0,3557886816.85857,-0.6831488210582486,0.11657988383586018
14,879452606.0,855570189.0893737,-0.5516099655968812,-0.027156002208294432
13,39039054.0,36413992.3571617,-0.7377134630780564,-0.06724193785121686
14,1408853817.0,1519372883.8718734,-0.6319576743289426,0.07844608541943097
12,3645889.0,3599965.171951564,-0.5566771522086347,-0.012596057655193555
12,34551366.0,32041586.529612813,-0.6076067847554378,-0.07263908090890493
11,277474.0,262823.3750074933,-0.5667806809733333,-0.05279999204432378
13,19404732.0,20136399.067478705,-0.606427748993483,0.037705600235999406
10,21402.0,23859.58084017241,-0.4398942715132466,0.11482949444782777
12,10522092.0,11402872.478591572,-0.44114178318270336,0.08370773403155689
14,537587760.0,647635882.6375954,-0.4377791490629666,0.20470726981878348
13,133407135.0,135032941.72641298,-0.6254638199508824,0.012186804899250567
12,2010542.0,2311316.160701113,-0.78986844891634,0.14959854641241657
10,105328.0,97283.8451262434,-0.7769261322025673,-0.07637242588634176
15,5985369582.0,5995080041.881551,-0.6885926870199433,0.0016223659622880058
14,933378913.0,846517737.2522098,-0.656352249827936,-0.09306100077685193
13,69941858.0,58376631.84240759,-0.7730033277509158,-0.16535486028398627
15,9803233314.0,10086950575.293856,-0.5116831528941048,0.02894119238075044
12,3409680.0,5181027.00188488,-0.5396262190110488,0.5195053500284131
10,45364.0,44186.910715330196,-0.6809281161094931,-0.025947651985490792
12,9972176.0,9376126.5433354,-0.7375050155875571,-0.05977125320136743
10,127958.0,113384.00421361632,-0.7283697170387559,-0.11389671444054827
11,1181096.0,970824.430914192,-0.7324990430878651,-0.17803088748569804
15,5575378270.0,5574321477.057225,-0.44187054710612245,-0.0001895464113100926
12,5944136.0,6620764.05388228,-0.5085237167099058,0.11383118654793234
14,771571074.0,854339960.8841419,-0.4825070084561621,0.10727318541770776
14,1049581571.0,1071305642.961428,-0.48685420680381764,0.02069784051251034
15,12218860148.0,13654796619.744734,-0.4022232576000286,0.11751803804545302
11,1269119.0,1151133.8573064592,-0.6433473891523506,-0.0929661778710592
10,83942.0,70122.37401165858,-0.7184557328419828,-0.16463303219295963
11,385322.0,377917.5106024505,-0.5729987686768603,-0.019216368122114694
15,10798695604.0,11006160823.542067,-0.7172910746694146,0.019212062933343387
14,93198270.0,105973461.91209546,-0.4712284812582795,0.13707541901899528
11,491468.0,589437.7907775574,-0.5001495737240138,0.19934113874668832
11,1331049.0,1363766.2712243586,-0.557010750474776,0.024580065214998535
12,4212976.0,4739707.309881275,-0.5210046748349586,0.12502594600141909
12,4008039.0,4885762.192747567,-0.40158277167324763,0.21899068166441665
12,6994090.0,8420282.195144294,-0.5111702141280907,0.2039139037593588
10,88006.0,84536.17892156693,-0.5776763981697368,-0.03942709677105053
11,723319.0,799713.1922337557,-0.40432724029054257,0.10561618350099433
10,34274.0,48539.209870624596,-0.4611537754591063,0.4162108265923031
13,19621328.0,18727671.3692285,-0.7454182482614882,-0.04554516548377863
14,910468003.0,856861040.1087489,-0.4651069567901149,-0.05887846987990317
11,525018.0,645760.5200604291,-0.46805957696298955,0.22997786754059693
11,671752.0,621322.2677246716,-0.7427036451152416,-0.07507194958158422
13,96740234.0,86292436.75298163,-0.6752613252507869,-0.1079984698715776
10,62390.0,65952.50082967781,-0.5538043817478161,0.05710051017274901
10,59344.0,64341.06788769083,-0.5995114278901438,0.0842051073013418
15,6307832986.0,6578594736.17374,-0.5652624377208754,0.042924685985612804
12,5104567.0,5500321.92936523,-0.5998201718496963,0.07752957878018445
15,1666226674.0,1714385943.0063758,-0.6065883244502998,0.028903191719265316
11,666076.0,662381.233360457,-0.642284083826345,-0.005547064658602019
15,10213893752.0,8797434975.61367,-0.7854167631778064,-0.13867960748161987
10,162168.0,184831.0239364965,-0.4750254127792854,0.1397502832648642
14,622414361.0,606718486.5096955,-0.6518305426789355,-0.025217725479673613
11,798774.0,958533.4422766188,-0.4272752179042191,0.20000581175228388
14,357916872.0,428489156.42908925,-0.5794015234121205,0.1971750703864255
11,742301.0,853975.7040427937,-0.4112145675610137,0.1504439628166926
15,4930242180.0,5379642815.093852,-0.5749516610309986,0.09115183771638821
12,2232328.0,2135952.664771723,-0.773194148233422,-0.04317256927668197
13,11968520.0,13480754.707389822,-0.6724677135309987,0.12635101979107044
15,4429492908.0,4526597546.882843,-0.6089335088498511,0.02192229243836573
10,15604.0,22386.01226286999,-0.6099136226180204,0.43463293148359333
14,440702481.0,360929154.1271922,-0.7825813344917605,-0.18101401810081438
10,99084.0,78841.49417195715,-0.7668816915070684,-0.2042964134274237
15,1813576658.0,1982037838.2935061,-0.7398767376558897,0.09288892176153392
14,1040467639.0,1020114963.277217,-0.40825663053264777,-0.0195610848044674
14,170935282.0,175069583.87957028,-0.7025247765164789,0.02418635773257317
12,2652382.0,2732020.0815385603,-0.5711892280718398,0.03002511762580214
14,1390240508.0,1328505325.3284209,-0.45508703470248335,-0.04440611701092738
11,1088434.0,1018634.0168313514,-0.6673666519355045,-0.06412881549882543
13,41064006.0,41883081.80053224,-0.73295004491211,0.019946319911706537
11,1100736.0,1526415.6637840976,-0.4682847894080785,0.386722759848045
13,21258533.0,28811202.947963145,-0.6039774646967537,0.3552770996927749
12,11138968.0,8824361.393123494,-0.7879500499971959,-0.20779363105060591
10,260019.0,236021.201582392,-0.622535271239784,-0.09229248023262912
10,193744.0,188313.88654149172,-0.4952927176586795,-0.028027259984868054
13,204892567.0,166825884.13813725,-0.6740546897263446,-0.18578850086769008
11,1099497.0,987815.653737865,-0.6863612759756803,-0.10157494405363085
12,16089253.0,14630334.180245755,-0.6275388469111287,-0.09067660380219297
11,220890.0,207974.01096467845,-0.6155370521483693,-0.05847249325601677
15,3992389068.0,5290691034.969777,-0.4191846829930371,0.32519424957251614
13,188024362.0,176137680.474593,-0.5452698869832695,-0.06321883717072252
11,509435.0,516734.67471180693,-0.5248698468856938,0.014328961912328231
14,148574316.0,157008379.92333794,-0.5126490527489007,0.056766634707831574
13,129067527.0,132935267.45753513,-0.5395989956733962,0.02996679759375209
13,28622568.0,28254948.36625069,-0.5740334496769897,-0.012843698502150818
15,2259461464.0,2308699721.8192763,-0.7020364473713698,0.021792032572269766
12,3009153.0,3580549.95354016,-0.7318202819367573,0.18988630805417997
11,920973.0,1039918.822772874,-0.40488133188420466,0.1291523451533042
12,12468160.0,11988666.664706763,-0.5903190746088439,-0.038457425577890975
15,3240609362.0,2776796324.8651276,-0.7430190694627865,-0.14312525371728912
15,866475608.0,927506420.697947,-0.5510281869274941,0.07043569620940446
10,67187.0,65448.442095103084,-0.5672716739066389,-0.025876403246117785
12,4244877.0,3806908.067246552,-0.5899835101262119,-0.10317588301226346
13,110998276.0,107883229.2769489,-0.539883819462746,-0.028063919867107674
11,661636.0,712252.5857664724,-0.7595871313257506,0.07650216397909483
13,27374510.0,35447393.74475911,-0.4594121504722112,0.2949051414896235
10,81812.0,74055.71120163718,-0.7712580966806558,-0.09480624845209526
15,4908749243.0,4745114780.118524,-0.5746744363727706,-0.033335266231988375
11,1264224.0,1190870.7174230993,-0.4039629485588815,-0.0580223778198331
14,499604437.0,539729454.5002108,-0.6802505807989255,0.08031357315629838
15,3753421323.0,4185120824.901863,-0.564660252447361,0.11501493297768615
11,1149761.0,1083013.9215000488,-0.5569616052092332,-0.05805300275444303
12,1194999.0,1289482.1741876605,-0.7384605479433289,0.07906548389384464
11,710962.0,866665.6511458212,-0.5382693780833188,0.2190041818631955
14,359309228.0,353500178.00157666,-0.6970505677726441,-0.01616727193664878
15,20565526418.0,20189667096.228584,-0.5091724629960892,-0.018276182876721524
10,157680.0,146138.87551922488,-0.6877636660931243,-0.07319333130882243
13,72925078.0,80734820.93412018,-0.43747399830709366,0.10709269223023907
10,93400.0,97812.30356712596,-0.47713743674078457,0.04724093754952845
15,7739277980.0,8455390110.609585,-0.4210183699141721,0.09252957865839377
11,1298662.0,1166570.0747281925,-0.7417279850212541,-0.10171386032070506
15,3788937944.0,3294962005.136556,-0.6060906598044793,-0.1303731932706058
15,3787057034.0,3707922907.9609013,-0.6728263252300971,-0.02089594250327806
14,1094790654.0,895601298.5260513,-0.7607271545106785,-0.18194287167704368
12,8966768.0,9023653.888743307,-0.6003854576694229,0.00634407946579051
12,2905996.0,3039191.420118777,-0.6635732854764916,0.045834688044573045
11,934711.0,836756.1195326295,-0.6329373586225646,-0.10479696983064338
12,18838381.0,16038574.560473347,-0.7353593471389042,-0.14862245537589738
11,3636734.0,3227711.9616652615,-0.5961434407398984,-0.11246960551273161
15,2290270850.0,1663126356.189935,-0.7870983536332251,-0.2738298371173283
12,9041478.0,10549771.339357033,-0.44289683412195563,0.1668193341129662
14,1609464250.0,1661001785.7926214,-0.4402874027916183,0.03202154741406737
12,4716464.0,4829666.329868408,-0.48579691070981595,0.024001525267320585
13,51407418.0,42439505.81350143,-0.7010405920438321,-0.17444782359033414
13,37245341.0,33537920.52025953,-0.5132461623348579,-0.09954051648340313
14,796466014.0,702992102.4401363,-0.774991699175104,-0.11736082885749308
10,65756.0,71068.41129958953,-0.4010094570523064,0.08078975758241874
11,550572.0,561255.0241682399,-0.6853426868494529,0.01940350066519893
14,768788179.0,894704719.1182836,-0.40133768823744354,0.16378573911226024
11,231378.0,199396.9038282907,-0.7570588091741395,-0.13822012538663703
13,27420680.0,24063356.612957895,-0.725745918822275,-0.1224376414823449
11,525024.0,580835.5401633695,-0.470116661030918,0.1063028359910585
13,25331745.0,33780296.16998049,-0.6086928978025886,0.33351635151784803
10,71232.0,69649.51561880812,-0.7900013674402964,-0.022215919547280485
12,7396516.0,6855847.418830919,-0.7539992664088982,-0.07309773698442361
13,71257529.0,72732112.32673985,-0.5170957447314248,0.020693719631224478
12,4084601.0,4686614.859630221,-0.5186993597447381,0.14738620972531236
10,53681.0,51466.31097134113,-0.5323331455696507,-0.04125647861736681
10,58338.0,51895.31160573226,-0.7305766686847459,-0.1104372517787332
10,90775.0,92646.13546450333,-0.665073894322145,0.020612894128375962
12,4836335.0,5360502.726287295,-0.4102686775049688,0.10838118663973755
13,23468009.0,23010236.412398882,-0.6983749927462491,-0.019506238795166553
15,13360617083.0,12801035180.999392,-0.6710672831151452,-0.041882938379591644
11,1665934.0,1546948.840399351,-0.6342066863376733,-0.07142249308835105
11,2322774.0,2123383.2518169526,-0.7115837427201757,-0.08584164803939057
11,1075930.0,1051257.8614857392,-0.7128309792021723,-0.022930988553401022
11,1069021.0,1069834.3907231283,-0.6852402376178013,0.0007608744104450122
14,249439384.0,240632008.7790549,-0.6094155246323677,-0.03530867932605659
15,2727461984.0,2970946781.8395343,-0.41392614467275907,0.08927156428499437
11,119310.0,153108.28272365528,-0.46497653400153344,0.28328122306307335
11,86140.0,101762.97808227834,-0.4980270487647833,0.1813672867689614
14,811089544.0,814382384.1944765,-0.7237473757391684,0.004059773940910876
12,5199260.0,5193993.090679028,-0.7353065932673697,-0.001013011336415553
14,653899854.0,791307654.4680994,-0.5097563996789807,0.21013584821522127
14,228282861.0,242753689.5987389,-0.6741541738251978,0.0633899038033298
10,54901.0,50031.03289414323,-0.5067718443061763,-0.08870452461442904
11,1125838.0,1195350.1716532488,-0.42425601126071966,0.06174260564419467
12,5087094.0,5091327.561625127,-0.567491642445694,0.0008322161188935666
14,277100436.0,306735002.120782,-0.427780296614056,0.106945216501868
14,947841882.0,839922684.9221175,-0.5648056615913111,-0.1138578059561653
11,1205086.0,1282482.5026075528,-0.5381049951521643,0.0642248790605424
13,134697900.0,122459523.42691407,-0.6313915704124594,-0.09085796120864494
13,82346115.0,94953574.28905967,-0.49730266652633426,0.15310326770193916
10,30378.0,29369.84965850892,-0.6581670023925607,-0.0331868569850247
13,74199758.0,78661091.70776027,-0.4696720551979862,0.06012598730794074
11,640634.0,664387.1672682285,-0.5566782778341888,0.037077593865184305
14,1522373578.0,1520681436.2975702,-0.5137101764799614,-0.0011115154170323964
13,98627234.0,82340794.55146737,-0.7697390836478775,-0.16513126028184696
10,509186.0,466418.36427914206,-0.6917204717240351,-0.08399216734328506
14,614208329.0,517077093.8142148,-0.7690283566476217,-0.15814053733840716
11,525130.0,644849.8195245786,-0.5251911466433826,0.22798129896326363
11,2275644.0,1948219.7239659103,-0.7963678515419257,-0.14388202901424377
14,723325954.0,769049834.3671719,-0.6154911528394128,0.06321338272782603
15,8719091292.0,10254141518.420862,-0.5158305411842576,0.17605621675613284
10,55332.0,56391.95448335164,-0.7260119214691757,0.019156265512752856
11,845446.0,874679.2417812169,-0.6774169586973053,0.034577302135460966
12,3119107.0,4569096.221807273,-0.6887273359224645,0.4648731902455649
12,3799223.0,4889857.951408399,-0.4387737989760362,0.28706789556927803
11,591122.0,600793.7585806334,-0.4278924151096315,0.016361696199149144
11,831666.0,949366.319038594,-0.6631947766205821,0.14152354315145024
12,2402000.0,2333382.8142497516,-0.5255755172080485,-0.02856668848886277
11,848035.0,749104.3096898021,-0.7469780284241552,-0.11665873496989851
11,757567.0,839569.9614412592,-0.6108374479107939,0.10824516041651662
13,123903040.0,107559392.60156322,-0.7867106558708173,-0.13190675062078205
12,4016224.0,3537121.778249154,-0.7373630207260815,-0.11929170826897258
14,468192118.0,437759992.41005296,-0.7023709807275255,-0.06499922664214318
10,35036.0,35727.53630117624,-0.628732117178387,0.019737878216013197
12,10450053.0,9586495.780975183,-0.7137859114560233,-0.08263663533809987
12,967524.0,1233059.3163980525,-0.6064698391487263,0.27444829936833864
10,125788.0,116606.3222622093,-0.723236682809596,-0.07299327231366028
15,705018936.0,1124197943.4821863,-0.5564307330651808,0.5945641827160602
10,141828.0,146861.59522812648,-0.5881124076170026,0.035490842627171476
15,10109437403.0,9493129315.487223,-0.756749896108329,-0.06096363852353311
14,1336453768.0,1114385929.28579,-0.7704058869968343,-0.16616200577333404
10,45976.0,44352.79304065889,-0.62229099449715,-0.035305528087287
15,8045487984.0,7006879538.855989,-0.5085906115006618,-0.12909203856987708
11,360304.0,384643.6400860414,-0.6698225482364762,0.06755306653837152
11,810850.0,656941.33471184,-0.751512875725659,-0.18981151296560397
14,275150040.0,287887132.8926323,-0.7341081747966447,0.046291444815462525
14,1162180080.0,1097699840.1439376,-0.7103539974461205,-0.05548214167985258
12,2530961.0,2816746.2145201177,-0.6718394760287258,0.11291569270333195
12,1443526.0,1247191.8690838753,-0.7872005593940326,-0.13601011060148877
15,3816499367.0,3605728802.055634,-0.76418485362554,-0.05522614958797817
15,8041829822.0,7648065707.81852,-0.7557601051926772,-0.04896449227317166
15,3285969956.0,3026009762.186846,-0.7172632268936482,-0.07911216392544346
13,87767776.0,108967075.28686617,-0.5381356854377763,0.24153852647315768
13,42903773.0,43404158.29761653,-0.6600475583271426,0.011662967208420725
12,8586150.0,7259596.777679286,-0.7611678065941734,-0.1544991902448378
15,6177505111.0,4706552816.72632,-0.7919216606246842,-0.238114298222825
10,77454.0,100369.45903075516,-0.5360478324539657,0.29585894893427267
12,5663906.0,5302209.50600481,-0.7858197859423475,-0.06385990410066651
14,218153713.0,208235907.2756037,-0.4771985597543568,-0.04546246583662909
12,5574801.0,5978477.621254285,-0.5048972624151005,0.07241094727045591
14,185386154.0,202927362.98909587,-0.42295410961455415,0.09461984409631728
14,1144772053.0,1074354496.136291,-0.4768863605429763,-0.06151229555191541
13,99697724.0,77389750.98338673,-0.7464637436720905,-0.22375609112815129
13,30184314.0,29294062.45139627,-0.4571928471556214,-0.029493847320953805
14,129268246.0,116784907.45900197,-0.7208405710945138,-0.09656925754990152
13,78295974.0,76504332.98743184,-0.6869518881612734,-0.022882926426947073
11,296110.0,350565.3829060256,-0.48183472767950947,0.18390254603365513
11,311666.0,387084.7418340487,-0.42231183889709933,0.24198578553338737
10,131868.0,144257.57218871152,-0.4172038232160984,0.09395434971874542
15,7366794810.0,6996546834.316307,-0.48130530387906234,-0.050259031944408526
10,111112.0,129852.78292337684,-0.668179618089685,0.1686656969848157
15,1931997138.0,1712544630.5908446,-0.7436673084722105,-0.11358842261864437
14,336759694.0,314363564.0880292,-0.7540743273900141,-0.06650478163212369
15,7891230618.0,8866831837.666517,-0.435653844923166,0.12363106173087353
14,458876478.0,471922136.2770942,-0.4591440074108768,0.02842956416932355
13,25233570.0,29596652.334351715,-0.40987109913862363,0.17290784991389307
15,3802289148.0,3908578198.4864407,-0.41663219138187646,0.02795396308624992
11,357514.0,341437.84284919477,-0.672637708600307,-0.04496651082420613
12,12077306.0,12001386.89065985,-0.6705565558528301,-0.006286096364549338
11,680246.0,924225.6955846604,-0.4048453495211173,0.3586639180306248
14,404480144.0,384580194.5003373,-0.5671012418149799,-0.04919882915108609
14,424876955.0,358667986.77992374,-0.7335844804426954,-0.1558309233789257
12,2335455.0,1970565.0677517047,-0.7991747643050884,-0.15623933334116705
10,74440.0,89349.53036683663,-0.5095816711462545,0.20028923115041142
10,104294.0,75778.26555544148,-0.7910397710048893,-0.27341682593973304
12,9155791.0,9549471.332894728,-0.5355180680764854,0.04299795974970678
10,280602.0,286051.93010172335,-0.5742661235386148,0.01942227817949748
11,1333912.0,1282392.3153546334,-0.5725473187275677,-0.03862300110154689
13,12439323.0,10171631.775762433,-0.7334466557052843,-0.18230021233772664
13,157426068.0,136470674.334697,-0.6954745834640266,-0.13311260283336931
11,517406.0,477731.4928485466,-0.7175734796138885,-0.07667964258522979
15,16464480743.0,15475623143.46989,-0.5963866339316268,-0.0600600538192211
11,1078258.0,1224450.4181780643,-0.40502435724174884,0.13558203897217946
12,3870796.0,3862885.133001854,-0.6037050582929125,-0.002043731314733668
10,79996.0,77561.98972786983,-0.7060482224420752,-0.030426649734113787
15,3000050198.0,2987369196.290217,-0.5060926427685704,-0.0042269298421196205
12,2315761.0,2273354.547339069,-0.5044662149400359,-0.018312102441025137
12,11681673.0,11403973.316879159,-0.6291118321245324,-0.02377225275188247
12,5120365.0,5635565.752479914,-0.5744764177875361,0.10061797400769548
13,18484393.0,19269280.97423038,-0.6362128533980471,0.04246219901461622
12,3435912.0,4004198.8368718987,-0.46956619601004923,0.16539621412652558
11,1386546.0,1547835.7212877143,-0.7380275537640308,0.11632482534853825
13,12971624.0,13073667.566431588,-0.6771993334279461,0.007866676248986832
15,4998962606.0,5488597600.219525,-0.633749423240674,0.09794732083649543
15,1919767400.0,2437062244.347871,-0.41974887531861826,0.26945704169571316
11,851978.0,925251.8373271698,-0.49344834792240233,0.08600437725759331
12,7046658.0,9072629.268954396,-0.6357531555310247,0.28750810227407037
15,8695305462.0,9642783815.799612,-0.511102820834316,0.10896435529956452
12,3185915.0,3560957.451099527,-0.6003375946226064,0.11771891312214139
13,115969672.0,114873213.73658045,-0.5043359160760914,-0.009454698323364695
15,10342470846.0,12205500012.712711,-0.40580438593591367,0.18013385722360983
11,583802.0,681573.6829657878,-0.5231250503774592,0.1674740459364439
14,198621657.0,192388619.73428473,-0.7080015527331863,-0.03138145839612682
14,396159069.0,389910962.82846165,-0.6758021949932731,-0.015771710558867336
10,207817.0,208496.69416709588,-0.6094080534635311,0.0032706379511583594
15,13931512327.0,12112389303.94423,-0.7397643367330984,-0.13057613418826147
11,877994.0,745032.0969895186,-0.737684986757715,-0.1514382820503117
12,2645914.0,3110283.3576976187,-0.4711517890134503,0.17550432769077856
12,7177096.0,8046583.3391494155,-0.5318537032774093,0.12114751414073541
13,139696577.0,128408305.62668274,-0.6616391272960866,-0.08080564045114189
14,457696130.0,526113294.32829773,-0.6606396001458809,0.14948163168497347
10,151536.0,164234.85883179406,-0.7183426082018977,0.08380093728087094
11,169184.0,187718.19762171022,-0.638004478773429,0.10955053445781054
10,95983.0,94597.35252361953,-0.5118023102720111,-0.014436384322020282
14,512878870.0,504240806.8612923,-0.7304571063869981,-0.016842306524945543
14,383293516.0,358678179.90928835,-0.7040993408921359,-0.06422059091318323
13,218936554.0,206869929.1859614,-0.5190537026480804,-0.05511471060259131
12,1828316.0,1834448.0621781691,-0.6381895713660892,0.0033539400071810038
10,96639.0,83253.64498536431,-0.7298609083210843,-0.1385088319895248
10,94053.0,96877.69422761149,-0.6626231267328315,0.03003300508874237
12,4777377.0,4544749.065556077,-0.7073592758035688,-0.048693652279048254
10,92046.0,86107.90984174673,-0.41649471400376575,-0.06451220214081294
11,912925.0,885449.5458922884,-0.6468117841475722,-0.030096069346015893
13,58797363.0,56748722.93489273,-0.6961640392166899,-0.03484238000788013
15,2793181650.0,2403984420.3008733,-0.6903478160204239,-0.1393383168255909
14,452060917.0,427625474.2394528,-0.4346206066432408,-0.05405342917655326
14,795562960.0,751113301.6036942,-0.6846118050674195,-0.055871955622853284
11,1354096.0,1408345.2605082325,-0.4941056490650409,0.04006308305189035
15,4575704132.0,4029099744.9980493,-0.6050723161057522,-0.11945798312860643
12,4719194.0,4113585.904073976,-0.7712911031860912,-0.12832871374349603
14,873961683.0,1048904598.9986073,-0.4202969441584399,0.20017229519501403
12,6727302.0,6388455.250807332,-0.6252550714610795,-0.05036889219373058
11,2419436.0,2590213.5054867174,-0.4213027798200537,0.0705856676873112
13,123712129.0,123884488.13579698,-0.6263368266281524,0.0013932274643578325
12,3119751.0,2982273.251780046,-0.5317781285911025,-0.04406689771714276
11,414550.0,518835.16583545157,-0.49162782875798433,0.2515623346651829
10,118135.0,113250.28902241042,-0.5885805073753829,-0.04134855019756702
12,7792932.0,7293541.614940737,-0.6542679763494915,-0.06408247692386673
14,396506748.0,442355670.48975044,-0.49556378639117304,0.11563213670641097
14,741572528.0,642432776.1288828,-0.7337709126463658,-0.13368854444823397
10,50656.0,41869.38286380173,-0.7888681539147951,-0.1734565922338572
11,580934.0,548293.3951848717,-0.7331727349232561,-0.05618642533425184
12,2711891.0,3009982.2254506517,-0.7528882838450655,0.10992006148132492
14,184477620.0,204779430.00979912,-0.7264499300444659,0.11005025980820396
14,546035818.0,518477878.4255351,-0.7259094662494314,-0.050469105992722474
13,41768582.0,47210898.414666906,-0.4526172371227887,0.13029689192386051
11,1076644.0,1116450.3883794216,-0.4469510097693561,0.036972656123492584
13,27358294.0,27591973.918260347,-0.5118084017696589,0.008541465277781834
12,4731318.0,5721380.1054622885,-0.6142614660967514,0.20925714683779204
11,656656.0,758980.9225624091,-0.55171651876049,0.15582728637583312
12,17167692.0,14849302.062714709,-0.6340238264533061,-0.13504377509133383
14,108157255.0,123854449.62538286,-0.5293259787162399,0.1451330715205638
14,197163563.0,189942195.15341222,-0.6782402000327797,-0.036626279910491256
13,103823984.0,105295291.4803749,-0.5380224183261701,0.01417117147397178
15,12365801118.0,12712111216.377106,-0.49943148768772666,0.028005472113974663
14,153009565.0,152932192.96179408,-0.6328590341845898,-0.0005056679836056108
13,265166460.0,219210239.00006485,-0.7815989090588291,-0.17331083652108623
13,143287556.0,134880646.17584416,-0.5622224934453425,-0.058671597582108506
15,3999916774.0,4280160490.119156,-0.4985790213732424,0.07006238678283956
13,97998490.0,109542526.42378509,-0.5035398242963527,0.11779810509105895
13,9108028.0,12931270.438064393,-0.529582529961433,0.4197662148232738
10,221713.0,182524.53437456116,-0.7592612914153,-0.1767531251006429
10,88470.0,74911.44328886783,-0.6962017447921947,-0.15325598181453795
13,22439008.0,23420518.28552502,-0.42782273330887294,0.04374125119635504
15,3617167030.0,3680000851.4696493,-0.5873941925807089,0.017371003591628256
12,2859608.0,3536993.7964095506,-0.46562903405675454,0.23688064812014464
10,64701.0,63496.74295445118,-0.6153336080910535,-0.018612649658410484
13,77493127.0,77140954.96540709,-0.7091616529216918,-0.00454455831409296
12,6502165.0,7978870.026675543,-0.5180889165467045,0.22710974370468034
10,46250.0,38214.65779668273,-0.6771259481437658,-0.17373712872037336
12,2248808.0,2055002.3947274757,-0.7529044600638923,-0.08618148159937367
12,4932626.0,4904267.746168986,-0.6664742475356269,-0.005749118994834402
13,38156876.0,42864044.324798666,-0.5420117997787426,0.12336356689155228
11,718950.0,809357.5350135859,-0.7424779657997524,0.1257494054017469
14,377082137.0,393072947.80471927,-0.4052492941615302,0.042406704629233787
15,3113997964.0,3444070198.653538,-0.5443790569373594,0.10599629109248133
10,11210.0,17370.964551327936,-0.46372164173022035,0.5495954104663636
10,75884.0,90453.22247648127,-0.49822631543354845,0.19199333820675335
11,1755600.0,1758259.5478592964,-0.615746121193515,0.001514893973169535
14,1212975568.0,1056413107.61958,-0.7537040547217613,-0.12907305349815584
11,1724026.0,1451974.1448981233,-0.6768697244443825,-0.15780032035588595
11,350586.0,373840.9349795928,-0.6569641541191287,0.06633161329771525
14,186514224.0,184288244.970574,-0.7612160085179273,-0.011934634161875013
13,32243584.0,33690605.09190351,-0.5424524191238363,0.04487779931360942
11,1300862.0,1108331.2934319258,-0.7580439222664508,-0.14800240653357097
12,2013741.0,2359531.6649924056,-0.5011589512367991,0.17171556073616495
14,1206573710.0,1061877904.1087867,-0.6733800200870349,-0.11992288966018769
10,222889.0,218487.06061161475,-0.4462383522605793,-0.019749468966100824
11,591130.0,706717.2871973022,-0.7300929750512557,0.19553615481755657
10,178598.0,184172.59441993508,-0.5213569618328437,0.031213084244700824
10,69624.0,86088.57679119261,-0.4809667247529296,0.2364784670687207
15,5640692432.0,5373225427.617074,-0.41111714956317136,-0.04741740621516057
14,980834695.0,1032130040.4089913,-0.6791035358497854,0.05229764574038782
10,188346.0,199494.73058409354,-0.5948392878405884,0.05919281845164508
12,11700062.0,12616899.01324873,-0.452857708594493,0.07836172263435275
